"N_cells"	"ID"	"ParentID"	"Birth_time"	"type"	"mut_den"	"driver_genes"	"passenger_genes"	"PointMut_ID"	"CNA_ID"	"order"
"1"	"7566"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13815"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7567"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13817"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7568"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13819"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7569"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13821"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7570"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13823"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7571"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13825"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7572"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13827"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7573"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13829"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7574"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13831"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7575"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 13833"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7576"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13835"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7577"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13837"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7578"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"896"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7579"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13839"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7580"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13841"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7581"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13843"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7582"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"897"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7583"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 13845"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7584"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13847"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7585"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13849"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7586"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13851"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7587"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13853"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7588"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13855"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7589"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13857"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7590"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 13859, 455, 1747, 2189"	"898"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7591"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"899"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7592"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13861"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7593"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"900"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7594"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13863"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7595"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13865"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7596"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13867"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7597"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13869"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7598"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13871"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7599"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13873"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7600"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 1"	"213, 239, 455, 1747, 2189, 13875"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7601"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13877"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7602"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13879"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7603"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13881"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7604"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13883"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7605"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13885"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7606"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13887"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7607"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13889"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7608"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13891"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7609"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13893"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7610"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13895"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7611"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13897"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7612"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13899"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7613"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13901"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7614"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 1"	"213, 239, 455, 1747, 2189, 13903"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7615"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"901"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7616"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13905"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7617"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13907"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7618"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 13909, 455, 1747, 2189"	"902"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7619"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13911"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7620"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13913"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7621"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"903"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7622"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13915"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7623"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13917"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7624"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13919"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7625"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13921"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7626"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13923"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7627"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13925"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7628"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13927"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7629"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13929"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7630"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13931"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7631"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13933"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7632"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13935"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7633"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13937"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7634"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 13939, 455, 1747, 2189"	"904"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7635"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13941"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7636"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13943"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7637"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13945"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7638"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13947"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7639"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 13949"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7640"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13951"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7641"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13953"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7642"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13955"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7643"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13957"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7644"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13959"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7645"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13961"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7646"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13963"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7647"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13965"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> KRAS"
"1"	"7648"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13967"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7649"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"905"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7650"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13969"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7651"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13971"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7652"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13973"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7653"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13975"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7654"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13977"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7655"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13979"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7656"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13981"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7657"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13983"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7658"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13985"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7659"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 13987"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7660"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13989"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7661"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13991"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7662"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"906"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7663"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13993"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7664"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189"	"907"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7665"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13995"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7666"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13997"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7667"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 13999"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7668"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14001"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7669"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14003"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7670"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14005"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7671"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14007"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7672"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14009"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7673"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14011"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7674"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 14013, 1747, 2189"	"908"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7675"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 1"	"213, 239, 455, 1747, 2189, 14015"	"909"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7676"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14017"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7677"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14019"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7678"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14021"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7679"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14023"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7680"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14025"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7681"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14027"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7682"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14029"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7683"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14031"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7684"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 14033, 455, 1747, 2189"	"910"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7685"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14035"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7686"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 14037, 455, 1747, 2189"	"911"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7687"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14039"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7688"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14041"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7689"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14043"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7690"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14045"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7691"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14047"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7692"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 14049, 2189"	"912"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7693"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14051"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> TP53"
"1"	"7694"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14053"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7695"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14055"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7696"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14057"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7697"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14059"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> APC"
"1"	"7698"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14061"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
"1"	"7699"	"1197"	"86"	1	1	"1 1 1 1"	"1 0 0 0"	"213, 239, 455, 1747, 2189, 14063"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7700"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 1"	"213, 239, 455, 1747, 2189, 14065"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7701"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 1"	"213, 239, 455, 1747, 2189, 14067"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS"
"1"	"7702"	"1197"	"86"	1	1	"1 1 1 1"	"0 0 0 0"	"213, 239, 455, 1747, 2189, 14069"	"0"	"PIK3CA -> APC -> APC -> TP53 -> KRAS -> PIK3CA"
